Disease1,Disease2,PHENO-SIM
225755,540000,0.0
225755,125310,0.0
225755,601367,0.0
225755,150600,0.0
225755,166710,0.0
225755,602080,0.0
225755,167320,0.0
225755,607459,0.0
225755,208230,0.0
225755,308205,0.0
225755,106400,0.0
225755,140600,0.0
225755,607850,0.0
225755,165720,0.0
225755,252320,0.0
225755,600808,0.0
225755,600631,0.0
225755,263300,0.0
225755,144700,0.0
225755,155601,0.0
225755,155600,0.0
225755,187950,0.0
225755,182280,0.0
225755,600082,0.0
225755,200170,0.0
225755,241100,0.0
225755,109350,0.0
225755,107320,0.0
225755,157300,0.0
225755,152700,0.0
225755,191390,0.0
225755,266600,0.0
225755,179600,0.0
225755,190400,0.0
225755,160750,0.0
225755,181000,0.0
225755,601608,0.0
225755,153880,0.0
225755,233810,0.0
225755,223350,0.0
225755,166760,0.0
225755,125853,0.0
225755,125851,0.0
225755,600496,0.0
225755,125850,0.0
225755,212350,0.0
225755,212112,0.0
225755,212130,0.0
225755,208750,0.0
225755,226000,0.0
225755,246300,0.0
225755,188050,0.0
225755,146255,0.0
225755,601626,0.0
225755,208920,0.0
225755,133239,0.0
225755,246470,0.0
225755,259500,0.0
225755,231090,0.0
225755,268220,0.0
225755,114500,0.0
225755,137215,0.0
225755,109800,0.0
225755,143880,0.0
225755,166300,0.0
225755,114580,0.0
225755,212050,0.0
225755,125320,0.0
225755,168600,0.0
225755,190310,0.0
225755,168100,0.0
225755,107550,0.0
225755,226150,0.0
225755,158280,0.0
225755,256700,0.0
225755,188470,0.0
225755,211980,0.0
225755,194070,0.0
225755,600263,0.0
225755,176800,0.0
225755,184700,0.0
225755,254800,0.0
225755,102100,0.0
225755,254770,0.0
225755,605055,0.0
225755,606703,0.0
225755,277460,0.0
225755,266120,0.0
225755,230450,0.0
225755,104300,0.0
225755,231900,0.0
225755,608583,0.0
225755,608088,0.0
225755,165199,0.0
225755,247200,0.0
225755,601004,0.0
225755,138800,0.0
225755,275000,0.0
225755,140300,0.0
225755,264120,0.0
225755,303110,0.0
225755,601665,0.0
225755,147540,0.0
225755,103780,0.0
225755,601682,0.0
225755,137760,0.0
225755,131300,0.0
225755,144650,0.0
225755,144010,0.0
225755,310468,0.0
225755,115195,0.0
225755,254450,0.0
225755,248190,0.0
225755,189800,0.0
225755,174800,0.0
225755,604416,0.0
225755,146500,0.0
225755,140850,0.0
225755,110100,0.0
225755,300125,0.0
225755,157700,0.0
225755,109100,0.0
225755,277440,0.0
225755,241519,0.0
225755,182830,0.0
225755,602068,0.0
225755,300232,0.0
225755,259050,0.0
225755,165150,0.0
225755,156190,0.0
225755,104130,0.0
225755,304790,0.0
225755,146850,0.0
225755,205700,0.0
225755,607499,0.0
225755,607685,0.0
225755,131440,0.0
225755,145200,0.0
225755,145100,0.0
225755,182000,0.0
225755,277350,0.0
225755,115300,0.0
225755,173200,0.0
225755,148100,0.0
225755,608320,0.0
225755,128101,0.0
225755,607225,0.0
225755,143100,0.0
225755,189600,0.0
225755,131200,0.0
225755,121201,0.0
225755,132100,0.0
225755,132090,0.0
225755,132300,0.0
225755,212140,0.0
225755,607516,0.0
225755,607508,0.0
225755,607501,0.0
225755,607498,0.0
225755,170900,0.0
225755,175100,0.0
225755,175505,0.0
225755,135550,0.0
225755,125700,0.0
225755,304900,0.0
225755,268320,0.0
225755,103100,0.0
225755,121200,0.0
225755,237500,0.0
225755,237450,0.0
225755,218800,0.0
225755,208085,0.0
225755,608217,0.0
225755,143500,0.0
225755,133690,0.0
225755,600803,0.0
225755,602522,0.0
225755,263800,0.0
225755,246400,0.0
225755,156000,0.0
225755,160300,0.0
225755,127750,0.0
225755,102400,0.0
225755,308350,0.0
225755,605021,0.0
225755,312910,0.0
225755,113610,0.0
225755,218200,0.0
225755,250790,0.0
225755,206200,0.0
225755,240400,0.0
225755,146110,0.0
225755,230800,0.0
225755,114550,0.0
225755,145600,0.0
225755,154276,0.0
225755,217150,0.0
225755,238800,0.0
225755,107650,0.0
225755,109200,0.0
225755,260570,0.0
225755,150699,0.0
225755,175510,0.0
225755,220120,0.0
225755,192200,0.0
225755,606798,0.0
225755,137400,0.0
225755,604278,0.0
225755,179800,0.0
225755,179830,0.0
225755,606842,0.0
225755,194200,0.0
225755,125852,0.0
225755,119500,0.0
225755,600634,0.0
225755,270960,0.0
225755,260480,0.0
225755,115645,0.0
225755,147480,0.0
225755,243200,0.0
225755,278200,0.0
225755,249100,0.0
225755,181460,0.0
225755,134750,0.0
608033,260970,0.0
608033,225740,0.0
608033,215140,0.0
608033,256370,0.0
608033,600351,0.0
608033,203700,0.0
608033,208300,0.0
608033,137800,0.0
608033,254500,0.0
608033,540000,0.0
608033,125310,0.0
608033,601367,0.0
608033,150600,0.0
608033,166710,0.0
608033,602080,0.0
608033,167320,0.0
608033,607459,0.0
608033,208230,0.0
608033,308205,0.0
608033,106400,0.0
608033,140600,0.0
608033,607850,0.0
608033,165720,0.0
608033,252320,0.0
608033,600808,0.0
608033,600631,0.0
608033,263300,0.0
608033,144700,0.0
608033,155601,0.0
608033,155600,0.0
608033,187950,0.0
608033,182280,0.0
608033,600082,0.0
608033,200170,0.0
608033,241100,0.0
608033,109350,0.0
608033,107320,0.0
608033,157300,0.0
608033,152700,0.0
608033,191390,0.0
608033,266600,0.0
608033,179600,0.0
608033,190400,0.0
608033,160750,0.0
608033,181000,0.0
608033,601608,0.0
608033,153880,0.0
608033,233810,0.0
608033,223350,0.0
608033,166760,0.0
608033,125853,0.0
608033,125851,0.0
608033,600496,0.0
608033,125850,0.0
608033,212350,0.0
608033,212112,0.0
608033,212130,0.0
608033,208750,0.0
608033,226000,0.0
608033,246300,0.0
608033,188050,0.0
608033,146255,0.0
608033,601626,0.0
608033,208920,0.0
608033,133239,0.0
608033,246470,0.0
608033,259500,0.0
608033,231090,0.0
608033,268220,0.0
608033,114500,0.0
608033,137215,0.0
608033,109800,0.0
608033,143880,0.0
608033,166300,0.0
608033,114580,0.0
608033,212050,0.0
608033,125320,0.0
608033,168600,0.0
608033,190310,0.0
608033,168100,0.0
608033,107550,0.0
608033,226150,0.0
608033,158280,0.0
608033,256700,0.0
608033,188470,0.0
608033,211980,0.0
608033,194070,0.0
608033,600263,0.0
608033,176800,0.0
608033,184700,0.0
608033,254800,0.0
608033,102100,0.0
608033,254770,0.0
608033,605055,0.0
608033,606703,0.0
608033,277460,0.0
608033,266120,0.0
608033,230450,0.0
608033,104300,0.0
608033,231900,0.0
608033,608583,0.0
608033,608088,0.0
608033,165199,0.0
608033,247200,0.0
608033,601004,0.0
608033,138800,0.0
608033,275000,0.0
608033,140300,0.0
608033,264120,0.0
608033,303110,0.0
608033,601665,0.0
608033,147540,0.0
608033,103780,0.0
608033,601682,0.0
608033,137760,0.0
608033,131300,0.0
608033,144650,0.0
608033,144010,0.0
608033,310468,0.0
608033,115195,0.0
608033,254450,0.0
608033,248190,0.0
608033,189800,0.0
608033,174800,0.0
608033,604416,0.0
608033,146500,0.0
608033,140850,0.0
608033,110100,0.0
608033,300125,0.0
608033,157700,0.0
608033,109100,0.0
608033,277440,0.0
608033,241519,0.0
608033,182830,0.0
608033,602068,0.0
608033,300232,0.0
608033,259050,0.0
608033,165150,0.0
608033,156190,0.0
608033,104130,0.0
608033,304790,0.0
608033,146850,0.0
608033,205700,0.0
608033,607499,0.0
608033,607685,0.0
608033,131440,0.0
608033,145200,0.0
608033,145100,0.0
608033,182000,0.0
608033,277350,0.0
608033,115300,0.0
608033,173200,0.0
608033,148100,0.0
608033,608320,0.0
608033,128101,0.0
608033,607225,0.0
608033,143100,0.0
608033,189600,0.0
608033,131200,0.0
608033,121201,0.0
608033,132100,0.0
608033,132090,0.0
608033,132300,0.0
608033,212140,0.0
608033,607516,0.0
608033,607508,0.0
608033,607501,0.0
608033,607498,0.0
608033,170900,0.0
608033,175100,0.0
608033,175505,0.0
608033,135550,0.0
608033,125700,0.0
608033,304900,0.0
608033,268320,0.0
608033,103100,0.0
608033,121200,0.0
608033,237500,0.0
608033,237450,0.0
608033,218800,0.0
608033,208085,0.0
608033,608217,0.0
608033,143500,0.0
608033,133690,0.0
608033,600803,0.0
608033,602522,0.0
608033,263800,0.0
608033,246400,0.0
608033,156000,0.0
608033,160300,0.0
608033,127750,0.0
608033,102400,0.0
608033,308350,0.0
608033,605021,0.0
608033,312910,0.0
608033,113610,0.0
608033,218200,0.0
608033,250790,0.0
608033,206200,0.0
608033,240400,0.0
608033,146110,0.0
608033,230800,0.0
608033,114550,0.0
608033,145600,0.0
608033,154276,0.0
608033,217150,0.0
608033,238800,0.0
608033,107650,0.0
608033,109200,0.0
608033,260570,0.0
608033,150699,0.0
608033,175510,0.0
608033,220120,0.0
608033,192200,0.0
608033,606798,0.0
608033,137400,0.0
608033,604278,0.0
608033,179800,0.0
608033,179830,0.0
608033,606842,0.0
608033,194200,0.0
608033,125852,0.0
608033,119500,0.0
608033,600634,0.0
608033,270960,0.0
608033,260480,0.0
608033,115645,0.0
608033,147480,0.0
608033,243200,0.0
608033,278200,0.0
608033,249100,0.0
608033,181460,0.0
608033,134750,0.0
260970,225740,0.0
260970,215140,0.0
260970,256370,0.0
260970,600351,0.0
260970,203700,0.0
260970,208300,0.0
260970,137800,0.0
260970,254500,0.0
260970,540000,0.0
260970,125310,0.0
260970,601367,0.0
260970,150600,0.0
260970,166710,0.0
260970,602080,0.0
260970,167320,0.0
260970,607459,0.0
260970,208230,0.0
260970,308205,0.0
260970,106400,0.0
260970,140600,0.0
260970,607850,0.0
260970,165720,0.0
260970,252320,0.0
260970,600808,0.0
260970,600631,0.0
260970,263300,0.0
260970,144700,0.0
260970,155601,0.0
260970,155600,0.0
260970,187950,0.0
260970,182280,0.0
260970,600082,0.0
260970,200170,0.0
260970,241100,0.0
260970,109350,0.0
260970,107320,0.0
260970,157300,0.0
260970,152700,0.0
260970,191390,0.0
260970,266600,0.0
260970,179600,0.0
260970,190400,0.0
260970,160750,0.0
260970,181000,0.0
260970,601608,0.0
260970,153880,0.0
260970,233810,0.0
260970,223350,0.0
260970,166760,0.0
260970,125853,0.0
260970,125851,0.0
260970,600496,0.0
260970,125850,0.0
260970,212350,0.0
260970,212112,0.0
260970,212130,0.0
260970,208750,0.0
260970,226000,0.0
260970,246300,0.0
260970,188050,0.0
260970,146255,0.0
260970,601626,0.0
260970,208920,0.0
260970,133239,0.0
260970,246470,0.0
260970,259500,0.0
260970,231090,0.0
260970,268220,0.0
260970,114500,0.0
260970,137215,0.0
260970,109800,0.0
260970,143880,0.0
260970,166300,0.0
260970,114580,0.0
260970,212050,0.0
260970,125320,0.0
260970,168600,0.0
260970,190310,0.0
260970,168100,0.0
260970,107550,0.0
260970,226150,0.0
260970,158280,0.0
260970,256700,0.0
260970,188470,0.0
260970,211980,0.0
260970,194070,0.0
260970,600263,0.0
260970,176800,0.0
260970,184700,0.0
260970,254800,0.0
260970,102100,0.0
260970,254770,0.0
260970,605055,0.0
260970,606703,0.0
260970,277460,0.0
260970,266120,0.0
260970,230450,0.0
260970,104300,0.0
260970,231900,0.0
260970,608583,0.0
260970,608088,0.0
260970,165199,0.0
260970,247200,0.0
260970,601004,0.0
260970,138800,0.0
260970,275000,0.0
260970,140300,0.0
260970,264120,0.0
260970,303110,0.0
260970,601665,0.0
260970,147540,0.0
260970,103780,0.0
260970,601682,0.0
260970,137760,0.0
260970,131300,0.0
260970,144650,0.0
260970,144010,0.0
260970,310468,0.0
260970,115195,0.0
260970,254450,0.0
260970,248190,0.0
260970,189800,0.0
260970,174800,0.0
260970,604416,0.0
260970,146500,0.0
260970,140850,0.0
260970,110100,0.0
260970,300125,0.0
260970,157700,0.0
260970,109100,0.0
260970,277440,0.0
260970,241519,0.0
260970,182830,0.0
260970,602068,0.0
260970,300232,0.0
260970,259050,0.0
260970,165150,0.0
260970,156190,0.0
260970,104130,0.0
260970,304790,0.0
260970,146850,0.0
260970,205700,0.0
260970,607499,0.0
260970,607685,0.0
260970,131440,0.0
260970,145200,0.0
260970,145100,0.0
260970,182000,0.0
260970,277350,0.0
260970,115300,0.0
260970,173200,0.0
260970,148100,0.0
260970,608320,0.0
260970,128101,0.0
260970,607225,0.0
260970,143100,0.0
260970,189600,0.0
260970,131200,0.0
260970,121201,0.0
260970,132100,0.0
260970,132090,0.0
260970,132300,0.0
260970,212140,0.0
260970,607516,0.0
260970,607508,0.0
260970,607501,0.0
260970,607498,0.0
260970,170900,0.0
260970,175100,0.0
260970,175505,0.0
260970,135550,0.0
260970,125700,0.0
260970,304900,0.0
260970,268320,0.0
260970,103100,0.0
260970,121200,0.0
260970,237500,0.0
260970,237450,0.0
260970,218800,0.0
260970,208085,0.0
260970,608217,0.0
260970,143500,0.0
260970,133690,0.0
260970,600803,0.0
260970,602522,0.0
260970,263800,0.0
260970,246400,0.0
260970,156000,0.0
260970,160300,0.0
260970,127750,0.0
260970,102400,0.0
260970,308350,0.0
260970,605021,0.0
260970,312910,0.0
260970,113610,0.0
260970,218200,0.0
260970,250790,0.0
260970,206200,0.0
260970,240400,0.0
260970,146110,0.0
260970,230800,0.0
260970,114550,0.0
260970,145600,0.0
260970,154276,0.0
260970,217150,0.0
260970,238800,0.0
260970,107650,0.0
260970,109200,0.0
260970,260570,0.0
260970,150699,0.0
260970,175510,0.0
260970,220120,0.0
260970,192200,0.0
260970,606798,0.0
260970,137400,0.0
260970,604278,0.0
260970,179800,0.0
260970,179830,0.0
260970,606842,0.0
260970,194200,0.0
260970,125852,0.0
260970,119500,0.0
260970,600634,0.0
260970,270960,0.0
260970,260480,0.0
260970,115645,0.0
260970,147480,0.0
260970,243200,0.0
260970,278200,0.0
260970,249100,0.0
260970,181460,0.0
260970,134750,0.0
225740,215140,0.0
225740,256370,0.0
225740,600351,0.0
225740,203700,0.0
225740,208300,0.0
225740,137800,0.0
225740,254500,0.0
225740,540000,0.0
225740,125310,0.0
225740,601367,0.0
225740,150600,0.0
225740,166710,0.0
225740,602080,0.0
225740,167320,0.0
225740,607459,0.0
225740,208230,0.0
225740,308205,0.0
225740,106400,0.0
225740,140600,0.0
225740,607850,0.0
225740,165720,0.0
225740,252320,0.0
225740,600808,0.0
225740,600631,0.0
225740,263300,0.0
225740,144700,0.0
225740,155601,0.0
225740,155600,0.0
225740,187950,0.0
225740,182280,0.0
225740,600082,0.0
225740,200170,0.0
225740,241100,0.0
225740,109350,0.0
225740,107320,0.0
225740,157300,0.0
225740,152700,0.0
225740,191390,0.0
225740,266600,0.0
225740,179600,0.0
225740,190400,0.0
225740,160750,0.0
225740,181000,0.0
225740,601608,0.0
225740,153880,0.0
225740,233810,0.0
225740,223350,0.0
225740,166760,0.0
225740,125853,0.0
225740,125851,0.0
225740,600496,0.0
225740,125850,0.0
225740,212350,0.0
225740,212112,0.0
225740,212130,0.0
225740,208750,0.0
225740,226000,0.0
225740,246300,0.0
225740,188050,0.0
225740,146255,0.0
225740,601626,0.0
225740,208920,0.0
225740,133239,0.0
225740,246470,0.0
225740,259500,0.0
225740,231090,0.0
225740,268220,0.0
225740,114500,0.0
225740,137215,0.0
225740,109800,0.0
225740,143880,0.0
225740,166300,0.0
225740,114580,0.0
225740,212050,0.0
225740,125320,0.0
225740,168600,0.0
225740,190310,0.0
225740,168100,0.0
225740,107550,0.0
225740,226150,0.0
225740,158280,0.0
225740,256700,0.0
225740,188470,0.0
225740,211980,0.0
225740,194070,0.0
225740,600263,0.0
225740,176800,0.0
225740,184700,0.0
225740,254800,0.0
225740,102100,0.0
225740,254770,0.0
225740,605055,0.0
225740,606703,0.0
225740,277460,0.0
225740,266120,0.0
225740,230450,0.0
225740,104300,0.0
225740,231900,0.0
225740,608583,0.0
225740,608088,0.0
225740,165199,0.0
225740,247200,0.0
225740,601004,0.0
225740,138800,0.0
225740,275000,0.0
225740,140300,0.0
225740,264120,0.0
225740,303110,0.0
225740,601665,0.0
225740,147540,0.0
225740,103780,0.0
225740,601682,0.0
225740,137760,0.0
225740,131300,0.0
225740,144650,0.0
225740,144010,0.0
225740,310468,0.0
225740,115195,0.0
225740,254450,0.0
225740,248190,0.0
225740,189800,0.0
225740,174800,0.0
225740,604416,0.0
225740,146500,0.0
225740,140850,0.0
225740,110100,0.0
225740,300125,0.0
225740,157700,0.0
225740,109100,0.0
225740,277440,0.0
225740,241519,0.0
225740,182830,0.0
225740,602068,0.0
225740,300232,0.0
225740,259050,0.0
225740,165150,0.0
225740,156190,0.0
225740,104130,0.0
225740,304790,0.0
225740,146850,0.0
225740,205700,0.0
225740,607499,0.0
225740,607685,0.0
225740,131440,0.0
225740,145200,0.0
225740,145100,0.0
225740,182000,0.0
225740,277350,0.0
225740,115300,0.0
225740,173200,0.0
225740,148100,0.0
225740,608320,0.0
225740,128101,0.0
225740,607225,0.0
225740,143100,0.0
225740,189600,0.0
225740,131200,0.0
225740,121201,0.0
225740,132100,0.0
225740,132090,0.0
225740,132300,0.0
225740,212140,0.0
225740,607516,0.0
225740,607508,0.0
225740,607501,0.0
225740,607498,0.0
225740,170900,0.0
225740,175100,0.0
225740,175505,0.0
225740,135550,0.0
225740,125700,0.0
225740,304900,0.0
225740,268320,0.0
225740,103100,0.0
225740,121200,0.0
225740,237500,0.0
225740,237450,0.0
225740,218800,0.0
225740,208085,0.0
225740,608217,0.0
225740,143500,0.0
225740,133690,0.0
225740,600803,0.0
225740,602522,0.0
225740,263800,0.0
225740,246400,0.0
225740,156000,0.0
225740,160300,0.0
225740,127750,0.0
225740,102400,0.0
225740,308350,0.0
225740,605021,0.0
225740,312910,0.0
225740,113610,0.0
225740,218200,0.0
225740,250790,0.0
225740,206200,0.0
225740,240400,0.0
225740,146110,0.0
225740,230800,0.0
225740,114550,0.0
225740,145600,0.0
225740,154276,0.0
225740,217150,0.0
225740,238800,0.0
225740,107650,0.0
225740,109200,0.0
225740,260570,0.0
225740,150699,0.0
225740,175510,0.0
225740,220120,0.0
225740,192200,0.0
225740,606798,0.0
225740,137400,0.0
225740,604278,0.0
225740,179800,0.0
225740,179830,0.0
225740,606842,0.0
225740,194200,0.0
225740,125852,0.0
225740,119500,0.0
225740,600634,0.0
225740,270960,0.0
225740,260480,0.0
225740,115645,0.0
225740,147480,0.0
225740,243200,0.0
225740,278200,0.0
225740,249100,0.0
225740,181460,0.0
225740,134750,0.0
215140,256370,0.0
215140,600351,0.0
215140,203700,0.0
215140,208300,0.0
215140,137800,0.0
215140,254500,0.0
215140,540000,0.0
215140,125310,0.0
215140,601367,0.0
215140,150600,0.0
215140,166710,0.0
215140,602080,0.0
215140,167320,0.0
215140,607459,0.0
215140,208230,0.0
215140,308205,0.0
215140,106400,0.0
215140,140600,0.0
215140,607850,0.0
215140,165720,0.0
215140,252320,0.0
215140,600808,0.0
215140,600631,0.0
215140,263300,0.0
215140,144700,0.0
215140,155601,0.0
215140,155600,0.0
215140,187950,0.0
215140,182280,0.0
215140,600082,0.0
215140,200170,0.0
215140,241100,0.0
215140,109350,0.0
215140,107320,0.0
215140,157300,0.0
215140,152700,0.0
215140,191390,0.0
215140,266600,0.0
215140,179600,0.0
215140,190400,0.0
215140,160750,0.0
215140,181000,0.0
215140,601608,0.0
215140,153880,0.0
215140,233810,0.0
215140,223350,0.0
215140,166760,0.0
215140,125853,0.0
215140,125851,0.0
215140,600496,0.0
215140,125850,0.0
215140,212350,0.0
215140,212112,0.0
215140,212130,0.0
215140,208750,0.0
215140,226000,0.0
215140,246300,0.0
215140,188050,0.0
215140,146255,0.0
215140,601626,0.0
215140,208920,0.0
215140,133239,0.0
215140,246470,0.0
215140,259500,0.0
215140,231090,0.0
215140,268220,0.0
215140,114500,0.0
215140,137215,0.0
215140,109800,0.0
215140,143880,0.0
215140,166300,0.0
215140,114580,0.0
215140,212050,0.0
215140,125320,0.0
215140,168600,0.0
215140,190310,0.0
215140,168100,0.0
215140,107550,0.0
215140,226150,0.0
215140,158280,0.0
215140,256700,0.0
215140,188470,0.0
215140,211980,0.0
215140,194070,0.0
215140,600263,0.0
215140,176800,0.0
215140,184700,0.0
215140,254800,0.0
215140,102100,0.0
215140,254770,0.0
215140,605055,0.0
215140,606703,0.0
215140,277460,0.0
215140,266120,0.0
215140,230450,0.0
215140,104300,0.0
215140,231900,0.0
215140,608583,0.0
215140,608088,0.0
215140,165199,0.0
215140,247200,0.0
215140,601004,0.0
215140,138800,0.0
215140,275000,0.0
215140,140300,0.0
215140,264120,0.0
215140,303110,0.0
215140,601665,0.0
215140,147540,0.0
215140,103780,0.0
215140,601682,0.0
215140,137760,0.0
215140,131300,0.0
215140,144650,0.0
215140,144010,0.0
215140,310468,0.0
215140,115195,0.0
215140,254450,0.0
215140,248190,0.0
215140,189800,0.0
215140,174800,0.0
215140,604416,0.0
215140,146500,0.0
215140,140850,0.0
215140,110100,0.0
215140,300125,0.0
215140,157700,0.0
215140,109100,0.0
215140,277440,0.0
215140,241519,0.0
215140,182830,0.0
215140,602068,0.0
215140,300232,0.0
215140,259050,0.0
215140,165150,0.0
215140,156190,0.0
215140,104130,0.0
215140,304790,0.0
215140,146850,0.0
215140,205700,0.0
215140,607499,0.0
215140,607685,0.0
215140,131440,0.0
215140,145200,0.0
215140,145100,0.0
215140,182000,0.0
215140,277350,0.0
215140,115300,0.0
215140,173200,0.0
215140,148100,0.0
215140,608320,0.0
215140,128101,0.0
215140,607225,0.0
215140,143100,0.0
215140,189600,0.0
215140,131200,0.0
215140,121201,0.0
215140,132100,0.0
215140,132090,0.0
215140,132300,0.0
215140,212140,0.0
215140,607516,0.0
215140,607508,0.0
215140,607501,0.0
215140,607498,0.0
215140,170900,0.0
215140,175100,0.0
215140,175505,0.0
215140,135550,0.0
215140,125700,0.0
215140,304900,0.0
215140,268320,0.0
215140,103100,0.0
215140,121200,0.0
215140,237500,0.0
215140,237450,0.0
215140,218800,0.0
215140,208085,0.0
215140,608217,0.0
215140,143500,0.0
215140,133690,0.0
215140,600803,0.0
215140,602522,0.0
215140,263800,0.0
215140,246400,0.0
215140,156000,0.0
215140,160300,0.0
215140,127750,0.0
215140,102400,0.0
215140,308350,0.0
215140,605021,0.0
215140,312910,0.0
215140,113610,0.0
215140,218200,0.0
215140,250790,0.0
215140,206200,0.0
215140,240400,0.0
215140,146110,0.0
215140,230800,0.0
215140,114550,0.0
215140,145600,0.0
215140,154276,0.0
215140,217150,0.0
215140,238800,0.0
215140,107650,0.0
215140,109200,0.0
215140,260570,1.0
215140,150699,0.0
215140,175510,0.0
215140,220120,0.0
215140,192200,0.0
215140,606798,0.0
215140,137400,0.0
215140,604278,0.0
215140,179800,0.0
215140,179830,0.0
215140,606842,0.0
215140,194200,0.0
215140,125852,0.0
215140,119500,0.0
215140,600634,0.0
215140,270960,0.0
215140,260480,0.0
215140,115645,0.0
215140,147480,0.0
215140,243200,0.0
215140,278200,0.0
215140,249100,0.0
215140,181460,0.0
215140,134750,0.0
256370,600351,0.0
256370,203700,0.0
256370,208300,0.0
256370,137800,0.0
256370,254500,0.0
256370,540000,0.0
256370,125310,0.0
256370,601367,0.0
256370,150600,0.0
256370,166710,0.0
256370,602080,0.0
256370,167320,0.0
256370,607459,0.0
256370,208230,0.0
256370,308205,0.0
256370,106400,0.0
256370,140600,0.0
256370,607850,0.0
256370,165720,0.0
256370,252320,0.0
256370,600808,0.0
256370,600631,0.0
256370,263300,0.0
256370,144700,0.0
256370,155601,0.0
256370,155600,0.0
256370,187950,0.0
256370,182280,0.0
256370,600082,0.0
256370,200170,0.0
256370,241100,0.0
256370,109350,0.0
256370,107320,0.0
256370,157300,0.0
256370,152700,0.0
256370,191390,0.0
256370,266600,0.0
256370,179600,0.0
256370,190400,0.0
256370,160750,0.0
256370,181000,0.0
256370,601608,0.0
256370,153880,0.0
256370,233810,0.0
256370,223350,0.0
256370,166760,0.0
256370,125853,0.0
256370,125851,0.0
256370,600496,0.0
256370,125850,0.0
256370,212350,0.0
256370,212112,0.0
256370,212130,0.0
256370,208750,0.0
256370,226000,0.0
256370,246300,0.0
256370,188050,0.0
256370,146255,0.0
256370,601626,0.0
256370,208920,0.0
256370,133239,0.0
256370,246470,0.0
256370,259500,0.0
256370,231090,0.0
256370,268220,0.0
256370,114500,0.0
256370,137215,0.0
256370,109800,0.0
256370,143880,0.0
256370,166300,0.0
256370,114580,0.0
256370,212050,0.0
256370,125320,0.0
256370,168600,0.0
256370,190310,0.0
256370,168100,0.0
256370,107550,0.0
256370,226150,0.0
256370,158280,0.0
256370,256700,0.0
256370,188470,0.0
256370,211980,0.0
256370,194070,0.0
256370,600263,0.0
256370,176800,0.0
256370,184700,0.0
256370,254800,0.0
256370,102100,0.0
256370,254770,0.0
256370,605055,0.0
256370,606703,0.0
256370,277460,0.0
256370,266120,0.0
256370,230450,0.0
256370,104300,0.0
256370,231900,0.0
256370,608583,0.0
256370,608088,0.0
256370,165199,0.0
256370,247200,0.0
256370,601004,0.0
256370,138800,0.0
256370,275000,0.0
256370,140300,0.0
256370,264120,0.0
256370,303110,0.0
256370,601665,0.0
256370,147540,0.0
256370,103780,0.0
256370,601682,0.0
256370,137760,0.0
256370,131300,0.0
256370,144650,0.0
256370,144010,0.0
256370,310468,0.0
256370,115195,0.0
256370,254450,0.0
256370,248190,0.0
256370,189800,0.0
256370,174800,0.0
256370,604416,0.0
256370,146500,0.0
256370,140850,0.0
256370,110100,0.0
256370,300125,0.0
256370,157700,0.0
256370,109100,0.0
256370,277440,0.0
256370,241519,0.0
256370,182830,0.0
256370,602068,0.0
256370,300232,0.0
256370,259050,0.0
256370,165150,0.0
256370,156190,0.0
256370,104130,0.0
256370,304790,0.0
256370,146850,0.0
256370,205700,0.0
256370,607499,0.0
256370,607685,0.0
256370,131440,0.0
256370,145200,0.0
256370,145100,0.0
256370,182000,0.0
256370,277350,0.0
256370,115300,0.0
256370,173200,0.0
256370,148100,0.0
256370,608320,0.0
256370,128101,0.0
256370,607225,0.0
256370,143100,0.0
256370,189600,0.0
256370,131200,0.0
256370,121201,0.0
256370,132100,0.0
256370,132090,0.0
256370,132300,0.0
256370,212140,0.0
256370,607516,0.0
256370,607508,0.0
256370,607501,0.0
256370,607498,0.0
256370,170900,0.0
256370,175100,0.0
256370,175505,0.0
256370,135550,0.0
256370,125700,0.0
256370,304900,0.0
256370,268320,0.0
256370,103100,0.0
256370,121200,0.0
256370,237500,0.0
256370,237450,0.0
256370,218800,0.0
256370,208085,0.0
256370,608217,0.0
256370,143500,0.0
256370,133690,0.0
256370,600803,0.0
256370,602522,0.0
256370,263800,0.0
256370,246400,0.0
256370,156000,0.0
256370,160300,0.0
256370,127750,0.0
256370,102400,0.0
256370,308350,0.0
256370,605021,0.0
256370,312910,0.0
256370,113610,0.0
256370,218200,0.0
256370,250790,0.0
256370,206200,0.0
256370,240400,0.0
256370,146110,0.0
256370,230800,0.0
256370,114550,0.0
256370,145600,0.0
256370,154276,0.0
256370,217150,0.0
256370,238800,0.0
256370,107650,0.0
256370,109200,0.0
256370,260570,0.0
256370,150699,0.0
256370,175510,0.0
256370,220120,0.0
256370,192200,0.0
256370,606798,0.0
256370,137400,0.0
256370,604278,0.0
256370,179800,0.0
256370,179830,0.0
256370,606842,0.0
256370,194200,0.0
256370,125852,0.0
256370,119500,0.0
256370,600634,0.0
256370,270960,0.0
256370,260480,0.0
256370,115645,0.0
256370,147480,0.0
256370,243200,0.0
256370,278200,0.0
256370,249100,0.0
256370,181460,0.0
256370,134750,0.0
600351,203700,0.0
600351,208300,0.0
600351,137800,0.0
600351,254500,0.0
600351,540000,0.0
600351,125310,0.0
600351,601367,0.0
600351,150600,0.0
600351,166710,0.0
600351,602080,0.0
600351,167320,0.0
600351,607459,0.0
600351,208230,0.0
600351,308205,0.0
600351,106400,0.0
600351,140600,0.0
600351,607850,0.0
600351,165720,0.0
600351,252320,0.0
